,연령,소득구간,월소득(만원),소비비율,저축/투자비율,부채상환비율,소비액,저축/투자액,부채상환액,적금/청약비율,연금저축(투자상품)비율,적금/청약액,연금저축(투자상품)액,외식/카페 비율,주유/교통 비율,통신비 비율,항공/여행 비율,문화/교육 비율,쇼핑 비율,주택청약가입,연금저축가입
5008,22,5,429,0.377,0.256,0.061,162,110,26,0.166,0.068,71,29,0.163,0.076,0.048,0.1,0.111,0.093,1,1
5009,29,5,452,0.423,0.237,0.061,191,107,28,0.157,0.063,71,28,0.163,0.076,0.048,0.111,0.111,0.103,1,1
5015,20,5,432,0.417,0.221,0.062,180,95,27,0.143,0.068,62,29,0.163,0.069,0.044,0.092,0.1,0.084,0,1
5022,28,5,500,0.371,0.244,0.058,186,122,29,0.185,0.07,92,35,0.179,0.069,0.048,0.1,0.111,0.093,1,1
5027,27,5,417,0.408,0.232,0.058,170,97,24,0.168,0.065,70,27,0.163,0.069,0.053,0.1,0.122,0.093,1,1
5045,26,5,467,0.378,0.216,0.06,177,101,28,0.147,0.056,69,26,0.163,0.069,0.048,0.1,0.122,0.093,1,1
5047,29,5,461,0.449,0.248,0.062,207,114,29,0.19,0.068,88,31,0.179,0.076,0.044,0.111,0.111,0.103,0,1
5048,26,5,443,0.426,0.262,0.066,189,116,29,0.192,0.077,85,34,0.163,0.084,0.048,0.1,0.111,0.093,1,1
5056,26,5,452,0.417,0.252,0.059,188,114,27,0.189,0.07,85,32,0.163,0.069,0.048,0.1,0.1,0.093,1,1
5062,28,5,458,0.404,0.239,0.059,185,109,27,0.157,0.071,72,33,0.163,0.084,0.048,0.092,0.1,0.084,1,1
5063,25,5,442,0.414,0.261,0.058,183,115,26,0.188,0.078,83,34,0.179,0.069,0.048,0.1,0.111,0.093,0,1
5064,22,5,480,0.392,0.226,0.06,188,108,29,0.166,0.066,80,32,0.146,0.069,0.044,0.1,0.111,0.093,1,1
5068,25,5,497,0.409,0.233,0.067,203,116,33,0.155,0.067,77,33,0.146,0.084,0.044,0.1,0.1,0.093,1,1
5071,29,5,480,0.374,0.239,0.063,180,115,30,0.187,0.066,90,32,0.146,0.076,0.044,0.092,0.111,0.084,1,1
5083,25,5,434,0.391,0.216,0.063,170,94,27,0.153,0.059,66,26,0.163,0.084,0.044,0.111,0.111,0.103,1,1
5091,24,5,417,0.431,0.232,0.063,180,97,26,0.163,0.063,68,26,0.163,0.069,0.048,0.092,0.111,0.084,1,0
5093,28,5,423,0.448,0.259,0.067,190,110,28,0.2,0.078,85,33,0.163,0.084,0.053,0.1,0.1,0.093,1,1
5095,29,5,452,0.43,0.247,0.068,194,112,31,0.183,0.066,83,30,0.146,0.076,0.053,0.1,0.111,0.093,1,1
5096,24,5,490,0.428,0.262,0.061,210,128,30,0.171,0.079,84,39,0.179,0.069,0.048,0.1,0.1,0.093,1,0
5098,28,5,451,0.396,0.252,0.068,179,114,31,0.189,0.074,85,33,0.163,0.069,0.048,0.111,0.111,0.103,1,1
5105,27,5,422,0.438,0.215,0.06,185,91,25,0.17,0.058,72,24,0.146,0.084,0.048,0.111,0.111,0.103,0,1
5110,20,5,501,0.374,0.259,0.064,187,130,32,0.193,0.076,97,38,0.179,0.084,0.048,0.092,0.111,0.084,1,1
5116,20,5,454,0.388,0.244,0.057,176,111,26,0.188,0.068,85,31,0.179,0.076,0.048,0.092,0.1,0.084,1,1
5125,27,5,468,0.423,0.254,0.066,198,119,31,0.19,0.068,89,32,0.163,0.076,0.044,0.092,0.1,0.084,1,1
5137,26,5,420,0.415,0.256,0.061,174,108,26,0.2,0.071,84,30,0.146,0.076,0.053,0.092,0.1,0.084,1,1
5146,25,5,472,0.426,0.215,0.068,201,101,32,0.149,0.062,70,29,0.163,0.076,0.053,0.111,0.111,0.103,1,0
5147,26,5,495,0.382,0.239,0.064,189,118,32,0.172,0.073,85,36,0.163,0.076,0.048,0.1,0.111,0.093,1,1
5149,26,5,424,0.395,0.235,0.061,167,100,26,0.154,0.07,65,30,0.179,0.084,0.048,0.1,0.111,0.093,0,1
5153,29,5,482,0.414,0.222,0.067,200,107,32,0.173,0.059,83,28,0.163,0.084,0.044,0.111,0.1,0.103,1,1
5164,22,5,426,0.414,0.234,0.062,176,100,26,0.168,0.07,72,30,0.163,0.069,0.048,0.1,0.111,0.093,0,1
5165,29,5,502,0.435,0.234,0.057,218,117,29,0.176,0.067,88,34,0.163,0.076,0.044,0.1,0.111,0.093,1,1
5171,29,5,464,0.428,0.236,0.058,199,110,27,0.158,0.069,73,32,0.179,0.076,0.053,0.1,0.111,0.093,1,1
5175,20,5,487,0.38,0.252,0.066,185,123,32,0.184,0.073,90,36,0.146,0.084,0.048,0.092,0.122,0.084,1,1
5176,28,5,493,0.412,0.239,0.058,203,118,29,0.159,0.071,78,35,0.163,0.076,0.044,0.1,0.1,0.093,1,1
5180,28,5,448,0.403,0.228,0.057,181,102,26,0.177,0.069,79,31,0.163,0.076,0.048,0.1,0.1,0.093,0,1
5183,29,5,498,0.435,0.238,0.061,217,119,30,0.182,0.065,91,32,0.146,0.076,0.048,0.092,0.111,0.084,0,1
5184,26,5,481,0.377,0.217,0.061,181,104,29,0.159,0.062,76,30,0.179,0.076,0.044,0.111,0.111,0.103,1,1
5186,28,5,474,0.444,0.257,0.063,210,122,30,0.185,0.071,88,34,0.163,0.076,0.048,0.111,0.111,0.103,1,1
5188,25,5,498,0.391,0.225,0.063,195,112,31,0.152,0.063,76,31,0.179,0.069,0.044,0.092,0.111,0.084,0,1
5197,29,5,418,0.419,0.248,0.065,175,104,27,0.163,0.073,68,31,0.163,0.069,0.053,0.092,0.111,0.084,1,1
5198,26,5,448,0.378,0.228,0.058,169,102,26,0.164,0.066,73,30,0.163,0.076,0.048,0.1,0.111,0.093,1,1
5199,27,5,438,0.438,0.25,0.059,192,110,26,0.18,0.07,79,31,0.163,0.069,0.048,0.092,0.111,0.084,1,1
5200,27,5,440,0.397,0.26,0.064,175,114,28,0.175,0.07,77,31,0.146,0.076,0.053,0.1,0.111,0.093,1,1
5210,21,5,499,0.404,0.236,0.069,202,118,34,0.159,0.065,79,32,0.163,0.069,0.048,0.111,0.111,0.103,1,1
5212,26,5,442,0.415,0.219,0.067,183,97,30,0.167,0.065,74,29,0.163,0.076,0.053,0.092,0.1,0.084,1,1
5230,20,5,473,0.384,0.247,0.063,182,117,30,0.178,0.069,84,33,0.163,0.076,0.048,0.1,0.111,0.093,1,1
5241,25,5,451,0.375,0.258,0.057,169,116,26,0.196,0.069,88,31,0.163,0.084,0.048,0.1,0.111,0.093,0,1
5246,21,5,485,0.397,0.235,0.062,193,114,30,0.16,0.061,78,30,0.179,0.069,0.048,0.111,0.111,0.103,1,1
5264,26,5,501,0.385,0.253,0.059,193,127,30,0.196,0.064,98,32,0.163,0.069,0.048,0.111,0.111,0.103,1,1
5273,20,5,484,0.385,0.217,0.068,186,105,33,0.17,0.065,82,31,0.163,0.069,0.053,0.1,0.111,0.093,1,1
5277,27,5,443,0.394,0.236,0.058,175,105,26,0.178,0.066,79,29,0.163,0.084,0.048,0.111,0.122,0.103,1,1
5282,26,5,429,0.428,0.251,0.059,184,108,25,0.164,0.073,70,31,0.163,0.076,0.053,0.111,0.122,0.103,0,1
5286,27,5,502,0.371,0.238,0.058,186,119,29,0.164,0.065,82,33,0.163,0.084,0.053,0.1,0.122,0.093,0,1
5288,25,5,421,0.415,0.218,0.067,175,92,28,0.172,0.066,72,28,0.146,0.076,0.044,0.1,0.111,0.093,1,1
5289,29,5,478,0.445,0.256,0.061,213,122,29,0.171,0.076,82,36,0.163,0.069,0.048,0.1,0.1,0.093,1,1
5290,27,5,438,0.396,0.216,0.065,173,95,28,0.153,0.066,67,29,0.146,0.076,0.048,0.1,0.1,0.093,1,1
5293,28,5,414,0.387,0.216,0.063,160,89,26,0.142,0.065,59,27,0.146,0.084,0.048,0.1,0.111,0.093,1,0
5294,28,5,483,0.395,0.223,0.066,191,108,32,0.17,0.058,82,28,0.163,0.069,0.053,0.111,0.111,0.103,1,1
5299,26,5,415,0.442,0.216,0.058,183,90,24,0.143,0.06,59,25,0.163,0.084,0.048,0.111,0.1,0.103,1,1
5302,20,5,482,0.446,0.221,0.059,215,107,28,0.156,0.058,75,28,0.146,0.076,0.048,0.111,0.1,0.103,1,1
5309,22,5,494,0.44,0.23,0.061,217,114,30,0.154,0.06,76,30,0.146,0.076,0.053,0.1,0.111,0.093,1,1
5311,28,5,469,0.371,0.234,0.057,174,110,27,0.172,0.071,81,33,0.163,0.076,0.048,0.1,0.122,0.093,1,1
5313,29,5,500,0.441,0.235,0.06,220,118,30,0.181,0.066,90,33,0.179,0.076,0.053,0.092,0.111,0.084,1,0
5319,23,5,465,0.409,0.24,0.057,190,112,27,0.182,0.064,85,30,0.163,0.069,0.044,0.1,0.122,0.093,0,1
5321,28,5,438,0.391,0.246,0.061,171,108,27,0.176,0.075,77,33,0.179,0.084,0.053,0.111,0.1,0.103,0,1
5334,22,5,501,0.408,0.216,0.069,204,108,35,0.162,0.056,81,28,0.163,0.084,0.053,0.111,0.1,0.103,0,1
5346,22,5,414,0.417,0.233,0.058,173,96,24,0.183,0.061,76,25,0.146,0.076,0.048,0.092,0.1,0.084,1,1
5358,26,5,490,0.441,0.223,0.06,216,109,29,0.154,0.059,75,29,0.179,0.076,0.044,0.092,0.1,0.084,0,1
5373,23,5,484,0.388,0.254,0.065,188,123,31,0.197,0.076,95,37,0.146,0.069,0.053,0.092,0.111,0.084,0,1
5375,28,5,485,0.412,0.257,0.061,200,125,30,0.182,0.073,88,35,0.163,0.076,0.044,0.1,0.1,0.093,1,1
5388,25,5,465,0.404,0.254,0.063,188,118,29,0.176,0.075,82,35,0.146,0.076,0.048,0.1,0.111,0.093,0,1
5394,27,5,478,0.406,0.228,0.058,194,109,28,0.171,0.062,82,30,0.163,0.076,0.048,0.092,0.1,0.084,0,1
5400,27,5,435,0.433,0.251,0.06,188,109,26,0.175,0.075,76,33,0.179,0.069,0.044,0.092,0.1,0.084,0,0
5403,25,5,435,0.397,0.26,0.058,173,113,25,0.179,0.071,78,31,0.146,0.076,0.044,0.1,0.111,0.093,1,1
5413,27,5,417,0.429,0.238,0.064,179,99,27,0.155,0.072,65,30,0.163,0.084,0.044,0.1,0.1,0.093,0,1
5425,26,5,465,0.383,0.224,0.063,178,104,29,0.161,0.061,75,28,0.163,0.076,0.044,0.092,0.111,0.084,1,1
5426,26,5,502,0.383,0.244,0.06,192,122,30,0.18,0.072,90,36,0.163,0.076,0.048,0.092,0.111,0.084,1,1
5434,26,5,467,0.401,0.23,0.065,187,107,30,0.166,0.063,78,29,0.163,0.076,0.048,0.1,0.122,0.093,1,1
5435,29,5,480,0.417,0.228,0.059,200,109,28,0.15,0.065,72,31,0.146,0.076,0.048,0.1,0.111,0.093,1,1
5457,29,5,448,0.431,0.234,0.062,193,105,28,0.181,0.06,81,27,0.163,0.076,0.048,0.111,0.111,0.103,1,1
5464,29,5,437,0.42,0.222,0.062,184,97,27,0.162,0.067,71,29,0.163,0.076,0.048,0.1,0.111,0.093,0,1
5465,20,5,459,0.409,0.236,0.069,188,108,32,0.182,0.064,84,29,0.163,0.069,0.048,0.1,0.122,0.093,0,0
5467,29,5,491,0.434,0.235,0.062,213,115,30,0.167,0.062,82,30,0.163,0.084,0.048,0.092,0.111,0.084,0,1
5472,29,5,418,0.448,0.243,0.066,187,102,28,0.169,0.07,71,29,0.163,0.076,0.048,0.092,0.111,0.084,0,1
5475,24,5,450,0.425,0.227,0.064,191,102,29,0.153,0.067,69,30,0.163,0.076,0.044,0.1,0.111,0.093,0,1
5482,22,5,453,0.437,0.255,0.068,198,116,31,0.198,0.067,90,30,0.179,0.069,0.048,0.1,0.111,0.093,0,1
5500,28,5,460,0.394,0.248,0.064,181,114,29,0.18,0.064,83,29,0.146,0.076,0.048,0.092,0.1,0.084,1,1
5501,22,5,417,0.404,0.226,0.061,168,94,25,0.166,0.061,69,25,0.179,0.076,0.048,0.111,0.111,0.103,1,0
5504,23,5,441,0.42,0.238,0.068,185,105,30,0.177,0.065,78,29,0.146,0.076,0.048,0.092,0.1,0.084,1,1
5515,28,5,483,0.411,0.261,0.057,199,126,28,0.179,0.066,86,32,0.163,0.084,0.053,0.1,0.111,0.093,1,1
5517,29,5,483,0.4,0.222,0.069,193,107,33,0.169,0.068,82,33,0.146,0.069,0.048,0.1,0.111,0.093,1,1
5518,20,5,423,0.447,0.23,0.065,189,97,27,0.169,0.061,71,26,0.163,0.076,0.048,0.1,0.111,0.093,0,1
5527,26,5,420,0.414,0.246,0.067,174,103,28,0.194,0.067,81,28,0.179,0.076,0.048,0.1,0.111,0.093,1,1
5530,26,5,462,0.4,0.253,0.065,185,117,30,0.191,0.065,88,30,0.179,0.076,0.048,0.111,0.111,0.103,0,0
5533,21,5,485,0.432,0.233,0.066,210,113,32,0.153,0.063,74,31,0.179,0.084,0.048,0.092,0.1,0.084,0,1
5534,28,5,427,0.425,0.26,0.059,181,111,25,0.188,0.073,80,31,0.146,0.076,0.048,0.092,0.111,0.084,1,1
5535,26,5,422,0.414,0.243,0.069,175,103,29,0.167,0.074,70,31,0.146,0.076,0.044,0.111,0.111,0.103,1,1
5537,28,5,493,0.412,0.225,0.057,203,111,28,0.156,0.063,77,31,0.163,0.069,0.048,0.1,0.111,0.093,1,1
5538,21,5,461,0.416,0.23,0.059,192,106,27,0.163,0.061,75,28,0.163,0.076,0.048,0.111,0.1,0.103,0,1
5546,22,5,422,0.398,0.253,0.065,168,107,27,0.165,0.068,70,29,0.163,0.069,0.048,0.092,0.111,0.084,1,1
5561,26,5,504,0.442,0.227,0.06,223,114,30,0.159,0.065,80,33,0.163,0.069,0.053,0.1,0.122,0.093,1,1
5563,27,5,438,0.409,0.248,0.061,179,109,27,0.191,0.068,84,30,0.163,0.076,0.044,0.1,0.111,0.093,1,1
5567,27,5,479,0.374,0.221,0.064,179,106,31,0.161,0.058,77,28,0.179,0.076,0.048,0.1,0.111,0.093,1,1
5570,26,5,502,0.43,0.23,0.063,216,115,32,0.174,0.07,87,35,0.163,0.069,0.044,0.1,0.1,0.093,1,1
5571,28,5,418,0.444,0.26,0.068,186,109,28,0.177,0.077,74,32,0.163,0.084,0.048,0.1,0.111,0.093,0,1
5572,28,5,487,0.391,0.225,0.06,190,110,29,0.146,0.065,71,32,0.179,0.084,0.044,0.1,0.111,0.093,1,1
5574,23,5,471,0.42,0.25,0.066,198,118,31,0.193,0.075,91,35,0.163,0.084,0.048,0.1,0.111,0.093,1,1
5579,25,5,452,0.414,0.254,0.063,187,115,28,0.189,0.074,85,33,0.163,0.084,0.048,0.1,0.111,0.093,1,1
5581,28,5,445,0.444,0.225,0.063,198,100,28,0.173,0.066,77,29,0.163,0.069,0.053,0.111,0.1,0.103,1,1
5587,29,5,455,0.445,0.223,0.063,202,101,29,0.175,0.063,80,29,0.163,0.076,0.048,0.1,0.111,0.093,1,1
5597,22,5,475,0.372,0.26,0.066,177,124,31,0.173,0.069,82,33,0.163,0.069,0.044,0.1,0.111,0.093,1,1
5599,24,5,478,0.383,0.216,0.068,183,103,33,0.155,0.066,74,32,0.163,0.076,0.053,0.1,0.122,0.093,1,1
5609,26,5,454,0.372,0.219,0.064,169,99,29,0.155,0.061,70,28,0.179,0.084,0.044,0.111,0.111,0.103,1,1
5620,24,5,422,0.406,0.229,0.06,171,97,25,0.156,0.069,66,29,0.146,0.076,0.048,0.1,0.111,0.093,1,1
5630,28,5,482,0.419,0.239,0.057,202,115,27,0.164,0.064,79,31,0.163,0.076,0.048,0.111,0.122,0.103,0,1
5639,26,5,417,0.396,0.26,0.067,165,108,28,0.199,0.077,83,32,0.179,0.076,0.048,0.1,0.122,0.093,0,1
5641,25,5,487,0.429,0.234,0.068,209,114,33,0.184,0.059,90,29,0.146,0.076,0.044,0.111,0.111,0.103,1,1
5656,29,5,474,0.43,0.237,0.06,204,112,28,0.169,0.072,80,34,0.163,0.084,0.044,0.1,0.111,0.093,1,1
5658,23,5,500,0.383,0.245,0.06,192,122,30,0.18,0.068,90,34,0.163,0.069,0.044,0.1,0.111,0.093,1,1
5660,25,5,429,0.434,0.231,0.069,186,99,30,0.17,0.066,73,28,0.146,0.076,0.048,0.092,0.111,0.084,1,1
5675,22,5,415,0.395,0.255,0.067,164,106,28,0.18,0.064,75,27,0.179,0.069,0.048,0.1,0.122,0.093,0,1
5683,26,5,432,0.38,0.241,0.058,164,104,25,0.171,0.074,74,32,0.179,0.069,0.048,0.1,0.111,0.093,0,1
5688,28,5,426,0.436,0.241,0.064,186,103,27,0.182,0.067,78,29,0.163,0.069,0.048,0.1,0.1,0.093,1,1
5697,21,5,449,0.425,0.26,0.06,191,117,27,0.198,0.069,89,31,0.146,0.076,0.053,0.092,0.122,0.084,0,1
5715,28,5,440,0.424,0.249,0.06,187,110,26,0.168,0.071,74,31,0.163,0.069,0.044,0.1,0.111,0.093,1,1
5722,27,5,485,0.424,0.26,0.067,206,126,32,0.187,0.078,91,38,0.163,0.076,0.044,0.111,0.1,0.103,0,1
5731,28,5,445,0.406,0.221,0.062,181,98,28,0.163,0.06,73,27,0.163,0.076,0.044,0.1,0.111,0.093,1,1
5732,27,5,472,0.377,0.24,0.058,178,113,27,0.179,0.061,84,29,0.146,0.084,0.053,0.092,0.111,0.084,1,1
5736,22,5,470,0.43,0.254,0.066,202,119,31,0.201,0.07,94,33,0.146,0.076,0.048,0.1,0.111,0.093,1,1
5765,27,5,480,0.419,0.256,0.067,201,123,32,0.202,0.066,97,32,0.146,0.076,0.044,0.111,0.111,0.103,1,1
5769,22,5,496,0.434,0.214,0.06,215,106,30,0.157,0.062,78,31,0.163,0.076,0.053,0.1,0.111,0.093,0,1
5783,26,5,422,0.378,0.251,0.066,160,106,28,0.163,0.07,69,30,0.163,0.069,0.048,0.1,0.122,0.093,1,0
5788,22,5,504,0.434,0.26,0.066,219,131,33,0.193,0.079,97,40,0.163,0.076,0.048,0.092,0.122,0.084,1,1
5792,27,5,501,0.398,0.237,0.069,199,119,35,0.175,0.068,88,34,0.163,0.076,0.048,0.111,0.111,0.103,1,1
5795,23,5,485,0.432,0.244,0.063,210,118,31,0.175,0.074,85,36,0.163,0.084,0.048,0.092,0.111,0.084,1,1
5796,26,5,425,0.433,0.225,0.066,184,96,28,0.157,0.06,67,26,0.163,0.076,0.053,0.092,0.122,0.084,0,1
5800,29,5,440,0.427,0.25,0.058,188,110,26,0.176,0.075,77,33,0.163,0.069,0.048,0.111,0.1,0.103,1,1
5804,23,5,447,0.382,0.225,0.058,171,101,26,0.147,0.062,66,28,0.163,0.076,0.044,0.092,0.111,0.084,1,1
5819,25,5,458,0.401,0.217,0.062,184,99,28,0.156,0.06,71,27,0.163,0.076,0.048,0.1,0.111,0.093,1,0
5829,27,5,461,0.412,0.255,0.068,190,118,31,0.179,0.068,83,31,0.179,0.076,0.048,0.1,0.111,0.093,0,1
5835,28,5,467,0.425,0.238,0.065,198,111,30,0.166,0.062,78,29,0.163,0.076,0.044,0.092,0.111,0.084,1,1
5841,23,5,425,0.438,0.223,0.064,186,95,27,0.161,0.06,68,26,0.163,0.084,0.048,0.1,0.122,0.093,1,0
5856,29,5,425,0.433,0.251,0.068,184,107,29,0.188,0.069,80,29,0.163,0.069,0.048,0.1,0.1,0.093,0,1
5863,28,5,451,0.422,0.227,0.067,190,102,30,0.153,0.067,69,30,0.163,0.076,0.044,0.1,0.111,0.093,1,0
5866,21,5,479,0.438,0.251,0.061,210,120,29,0.174,0.07,83,34,0.146,0.076,0.053,0.1,0.111,0.093,1,1
5882,24,5,445,0.375,0.248,0.061,167,110,27,0.176,0.071,78,32,0.163,0.069,0.053,0.1,0.111,0.093,1,0
5883,27,5,503,0.451,0.229,0.06,227,115,30,0.157,0.058,79,29,0.163,0.084,0.053,0.1,0.1,0.093,1,1
5888,28,5,486,0.422,0.22,0.063,205,107,31,0.147,0.062,71,30,0.146,0.069,0.044,0.092,0.1,0.084,1,1
5892,29,5,457,0.425,0.218,0.065,194,100,30,0.162,0.066,74,30,0.163,0.076,0.048,0.1,0.111,0.093,1,1
5894,27,5,455,0.427,0.22,0.064,194,100,29,0.156,0.063,71,29,0.146,0.076,0.044,0.092,0.1,0.084,1,1
5895,26,5,435,0.448,0.222,0.067,195,97,29,0.17,0.056,74,24,0.146,0.076,0.048,0.1,0.111,0.093,0,1
5899,20,5,461,0.434,0.245,0.068,200,113,31,0.163,0.067,75,31,0.163,0.069,0.044,0.1,0.111,0.093,1,1
5905,20,5,469,0.398,0.231,0.061,187,108,29,0.182,0.07,85,33,0.163,0.076,0.044,0.092,0.1,0.084,1,1
5912,29,5,477,0.425,0.236,0.061,203,113,29,0.181,0.063,86,30,0.146,0.069,0.048,0.1,0.122,0.093,0,1
5913,29,5,451,0.394,0.234,0.057,178,106,26,0.163,0.071,74,32,0.179,0.084,0.048,0.092,0.111,0.084,1,1
5915,24,5,420,0.373,0.261,0.06,157,110,25,0.186,0.077,78,32,0.163,0.076,0.053,0.092,0.111,0.084,1,1
5927,27,5,474,0.416,0.235,0.057,197,111,27,0.171,0.061,81,29,0.163,0.076,0.053,0.092,0.1,0.084,1,1
5930,29,5,419,0.443,0.236,0.062,186,99,26,0.184,0.06,77,25,0.163,0.076,0.048,0.092,0.111,0.084,1,1
5933,26,5,503,0.432,0.26,0.069,217,131,35,0.172,0.066,87,33,0.163,0.076,0.048,0.092,0.122,0.084,1,1
5936,29,5,475,0.392,0.227,0.068,186,108,32,0.158,0.065,75,31,0.163,0.076,0.048,0.1,0.111,0.093,0,1
5949,28,5,488,0.398,0.231,0.067,194,113,33,0.173,0.06,84,29,0.163,0.084,0.048,0.1,0.1,0.093,1,1
5960,22,5,449,0.393,0.253,0.063,176,114,28,0.194,0.067,87,30,0.163,0.076,0.053,0.1,0.122,0.093,1,1
5961,23,5,499,0.423,0.223,0.063,211,111,31,0.148,0.068,74,34,0.179,0.069,0.048,0.1,0.111,0.093,1,1
5970,29,5,485,0.383,0.215,0.064,186,104,31,0.142,0.056,69,27,0.179,0.069,0.048,0.1,0.1,0.093,1,1
5975,27,5,499,0.433,0.222,0.057,216,111,28,0.176,0.058,88,29,0.163,0.069,0.044,0.111,0.111,0.103,1,1
5979,25,5,465,0.407,0.26,0.068,189,121,32,0.188,0.079,87,37,0.146,0.069,0.048,0.092,0.111,0.084,0,0
5991,28,5,462,0.429,0.24,0.059,198,111,27,0.174,0.062,80,29,0.163,0.076,0.053,0.1,0.111,0.093,1,0
5994,20,5,419,0.428,0.223,0.066,179,93,28,0.169,0.068,71,28,0.163,0.076,0.048,0.092,0.122,0.084,1,0
5997,27,5,482,0.44,0.215,0.064,212,104,31,0.17,0.054,82,26,0.163,0.069,0.053,0.1,0.1,0.093,0,1
6009,29,5,435,0.432,0.254,0.066,188,110,29,0.171,0.065,74,28,0.163,0.084,0.048,0.1,0.111,0.093,0,1
6010,28,5,486,0.411,0.244,0.066,200,119,32,0.172,0.069,84,34,0.163,0.069,0.048,0.1,0.111,0.093,1,1
6014,26,5,454,0.406,0.217,0.067,184,99,30,0.155,0.058,70,26,0.163,0.076,0.048,0.1,0.1,0.093,1,1
6015,24,5,481,0.424,0.255,0.058,204,123,28,0.184,0.069,89,33,0.146,0.076,0.044,0.092,0.122,0.084,0,1
6019,26,5,420,0.404,0.234,0.062,170,98,26,0.17,0.062,71,26,0.146,0.069,0.048,0.092,0.111,0.084,1,1
6020,28,5,450,0.376,0.257,0.068,169,116,31,0.19,0.07,86,32,0.146,0.069,0.053,0.1,0.111,0.093,1,0
6026,27,5,492,0.374,0.246,0.061,184,121,30,0.182,0.072,90,35,0.179,0.076,0.048,0.1,0.111,0.093,1,0
6032,27,5,484,0.372,0.259,0.06,180,125,29,0.203,0.071,98,34,0.163,0.076,0.048,0.1,0.122,0.093,1,1
6033,24,5,434,0.37,0.218,0.064,161,95,28,0.152,0.067,66,29,0.163,0.076,0.048,0.1,0.1,0.093,1,1
6035,24,5,434,0.42,0.22,0.061,182,95,26,0.157,0.061,68,26,0.163,0.084,0.048,0.1,0.111,0.093,0,1
6037,29,5,492,0.376,0.216,0.063,185,106,31,0.153,0.065,75,32,0.163,0.069,0.048,0.092,0.122,0.084,0,1
6042,29,5,451,0.425,0.262,0.063,192,118,28,0.173,0.07,78,32,0.146,0.076,0.044,0.092,0.1,0.084,1,1
6043,27,5,427,0.428,0.238,0.062,183,102,26,0.176,0.067,75,29,0.146,0.076,0.048,0.092,0.111,0.084,1,1
6045,29,5,482,0.43,0.256,0.068,207,123,33,0.176,0.068,85,33,0.163,0.069,0.044,0.092,0.111,0.084,1,0
6054,21,5,490,0.436,0.251,0.065,214,123,32,0.178,0.066,87,32,0.163,0.069,0.048,0.111,0.1,0.103,1,1
6065,28,5,485,0.415,0.251,0.066,201,122,32,0.185,0.067,90,32,0.163,0.084,0.048,0.111,0.1,0.103,1,1
6084,22,5,435,0.424,0.236,0.067,184,103,29,0.172,0.064,75,28,0.163,0.076,0.048,0.1,0.1,0.093,1,0
6094,29,5,431,0.376,0.237,0.067,162,102,29,0.171,0.065,74,28,0.163,0.069,0.048,0.1,0.111,0.093,0,1
6104,29,5,424,0.407,0.224,0.068,173,95,29,0.157,0.059,67,25,0.163,0.084,0.048,0.1,0.1,0.093,0,1
6106,25,5,457,0.426,0.222,0.06,195,101,27,0.176,0.068,80,31,0.163,0.084,0.044,0.1,0.111,0.093,1,1
6108,22,5,430,0.39,0.229,0.064,168,98,28,0.165,0.066,71,28,0.163,0.076,0.044,0.111,0.111,0.103,0,1
6124,20,5,486,0.421,0.259,0.059,205,126,29,0.176,0.079,86,38,0.146,0.076,0.053,0.092,0.111,0.084,0,1
6141,26,5,445,0.425,0.225,0.062,189,100,28,0.153,0.062,68,28,0.163,0.076,0.048,0.1,0.122,0.093,1,1
6151,26,5,462,0.374,0.256,0.059,173,118,27,0.179,0.073,83,34,0.179,0.084,0.044,0.092,0.111,0.084,1,1
6156,20,5,480,0.4,0.226,0.063,192,108,30,0.158,0.061,76,29,0.179,0.076,0.053,0.092,0.111,0.084,1,1
6160,29,5,426,0.402,0.261,0.068,171,111,29,0.185,0.08,79,34,0.163,0.069,0.053,0.092,0.1,0.084,0,1
6183,25,5,501,0.373,0.256,0.067,187,128,34,0.197,0.07,99,35,0.179,0.076,0.044,0.1,0.111,0.093,0,1
6186,29,5,484,0.425,0.259,0.067,206,125,32,0.182,0.069,88,33,0.163,0.076,0.048,0.092,0.1,0.084,0,0
6187,28,5,439,0.422,0.22,0.061,185,97,27,0.171,0.065,75,29,0.146,0.084,0.053,0.092,0.111,0.084,1,1
6189,29,5,426,0.431,0.245,0.063,184,104,27,0.177,0.074,75,32,0.163,0.076,0.048,0.092,0.122,0.084,1,1
6190,27,5,476,0.381,0.23,0.058,181,109,28,0.159,0.065,76,31,0.146,0.076,0.048,0.092,0.111,0.084,1,1
6200,29,5,477,0.396,0.24,0.058,189,114,28,0.181,0.068,86,32,0.146,0.076,0.048,0.092,0.1,0.084,1,1
6201,28,5,449,0.422,0.23,0.065,189,103,29,0.163,0.061,73,27,0.163,0.084,0.053,0.111,0.111,0.103,1,1
6204,28,5,420,0.419,0.233,0.066,176,98,28,0.184,0.071,77,30,0.163,0.076,0.048,0.111,0.1,0.103,0,1
6208,26,5,449,0.448,0.249,0.058,201,112,26,0.165,0.071,74,32,0.163,0.084,0.044,0.1,0.111,0.093,1,1
6219,29,5,426,0.431,0.243,0.069,184,104,29,0.164,0.065,70,28,0.163,0.076,0.048,0.1,0.122,0.093,1,1
6228,23,5,484,0.378,0.219,0.066,183,106,32,0.149,0.061,72,30,0.163,0.076,0.048,0.1,0.122,0.093,1,1
